50.44471970;6.150010760;2010-01-01T00:51:57Z
50.44494980;6.149900170;2010-01-01T00:52:07Z
50.44502680;6.149477530;2010-01-01T00:52:18Z
50.44545130;6.148540330;2010-01-01T00:52:47Z
50.44639010;6.147368280;2010-01-01T00:53:35Z
50.44646830;6.146920340;2010-01-01T00:53:47Z
50.44617030;6.146055750;2010-01-01T00:54:12Z
50.44581500;6.144510790;2010-01-01T00:54:54Z
50.44547340;6.143609570;2010-01-01T00:55:21Z
50.44533680;6.142987300;2010-01-01T00:55:38Z
50.44517280;6.142579600;2010-01-01T00:55:50Z
50.44481610;6.142463750;2010-01-01T00:56:04Z
50.44496800;6.141491690;2010-01-01T00:56:30Z
50.44452400;6.141147190;2010-01-01T00:56:50Z
50.44376110;6.139560430;2010-01-01T00:57:40Z
50.44375680;6.139377690;2010-01-01T00:57:45Z
50.44380820;6.139282730;2010-01-01T00:57:48Z
50.44355890;6.139094570;2010-01-01T00:57:59Z
50.44332810;6.138824510;2010-01-01T00:58:11Z
50.44308920;6.138842290;2010-01-01T00:58:20Z
50.44290220;6.138622920;2010-01-01T00:58:30Z
50.44251480;6.138280570;2010-01-01T00:58:48Z
50.44265310;6.137637420;2010-01-01T00:59:05Z
50.44300740;6.137341390;2010-01-01T00:59:21Z
50.44310100;6.136815790;2010-01-01T00:59:35Z
50.44304790;6.136240010;2010-01-01T00:59:50Z
50.44286340;6.135906270;2010-01-01T01:00:01Z
50.44259010;6.135713150;2010-01-01T01:00:13Z
50.44241250;6.135863350;2010-01-01T01:00:21Z
50.44237150;6.135391280;2010-01-01T01:00:33Z
50.44238760;6.135224280;2010-01-01T01:00:37Z
50.44248620;6.135157170;2010-01-01T01:00:42Z
50.44275030;6.135155830;2010-01-01T01:00:52Z
50.44350210;6.134695750;2010-01-01T01:01:25Z
50.44362560;6.134394820;2010-01-01T01:01:34Z
50.44376660;6.134511850;2010-01-01T01:01:40Z
50.44410510;6.134472300;2010-01-01T01:01:54Z
50.44441940;6.134269390;2010-01-01T01:02:07Z
50.44490280;6.133518330;2010-01-01T01:02:35Z
50.44516180;6.133043570;2010-01-01T01:02:51Z
50.44530110;6.133115830;2010-01-01T01:02:56Z
50.44533680;6.132902190;2010-01-01T01:03:02Z
50.44548710;6.132473040;2010-01-01T01:03:14Z
50.44553680;6.131690030;2010-01-01T01:03:35Z
50.44523580;6.130989500;2010-01-01T01:03:56Z
50.44504980;6.130777880;2010-01-01T01:04:05Z
50.44474920;6.129898120;2010-01-01T01:04:31Z
50.44458520;6.129018360;2010-01-01T01:04:54Z
50.44462620;6.128567740;2010-01-01T01:05:06Z
50.44452970;6.128280460;2010-01-01T01:05:14Z
50.44437750;6.127961810;2010-01-01T01:05:24Z
50.44440870;6.127787850;2010-01-01T01:05:29Z
50.44472190;6.128095680;2010-01-01T01:05:44Z
50.44487050;6.128240950;2010-01-01T01:05:51Z
50.44496550;6.128251930;2010-01-01T01:05:54Z
50.44497230;6.127961540;2010-01-01T01:06:02Z
50.44509790;6.127683020;2010-01-01T01:06:10Z
50.44590100;6.126658310;2010-01-01T01:06:52Z
50.44604660;6.126313450;2010-01-01T01:07:02Z
50.44639230;6.125789700;2010-01-01T01:07:22Z
50.44686750;6.124894380;2010-01-01T01:07:51Z
50.44708950;6.124369750;2010-01-01T01:08:07Z
50.44711430;6.123834090;2010-01-01T01:08:21Z
50.44702820;6.123704200;2010-01-01T01:08:26Z
50.44685290;6.123653000;2010-01-01T01:08:33Z
50.44673430;6.123786480;2010-01-01T01:08:39Z
50.44666850;6.123735600;2010-01-01T01:08:42Z
50.44633430;6.124469330;2010-01-01T01:09:05Z
50.44578770;6.124018720;2010-01-01T01:09:30Z
50.44582260;6.123322340;2010-01-01T01:09:47Z
50.44578770;6.122623970;2010-01-01T01:10:05Z
50.44566470;6.122452310;2010-01-01T01:10:12Z
50.44499520;6.122259190;2010-01-01T01:10:39Z
50.44464080;6.122157400;2010-01-01T01:10:53Z
50.44423250;6.121212270;2010-01-01T01:11:23Z
50.44395610;6.120605880;2010-01-01T01:11:42Z
50.44390200;6.119823740;2010-01-01T01:12:02Z
50.44442060;6.117821050;2010-01-01T01:12:57Z
50.44571860;6.115299400;2010-01-01T01:14:19Z
50.44726830;6.113001500;2010-01-01T01:15:45Z
50.44802200;6.111578210;2010-01-01T01:16:32Z
50.44839550;6.111107520;2010-01-01T01:16:51Z
